"treat_desc","dap","ratio","ratio_lag","dap_lag","seg_area","cum_ratio"
"Bednar + Delve",118,0.262504721681277,0.36228121261275,116,0.624785934294027,20.1672182414591
"Bednar + Delve",121,0.413399900590617,0.262504721681277,118,1.01385693340784,21.1810751748669
"Bednar + Delve",123,0.00771125373446719,0.413399900590617,121,0.421111154325084,21.602186329192
"Control",3,0.0353891325815649,0.0353891325815649,0,0.106167397744695,0.106167397744695
"Control",8,0.0792396935295969,0.0353891325815649,3,0.286572065277905,0.392739463022599
"Control",11,0.0878658928674705,0.0792396935295969,8,0.250658379595601,0.6433978426182
"Control",16,0.0775562453080206,0.0878658928674705,11,0.413555345438728,1.05695318805693
"Control",28,0.0996298065569517,0.0775562453080206,16,1.06311631118983,2.12006949924676
"Control",31,0.0954249180881272,0.0996298065569517,28,0.292582086967618,2.41265158621438
"Control",36,0.0689046435644118,0.0954249180881272,31,0.410823904131347,2.82347549034573
"Control",38,0.0986976693576195,0.0689046435644118,36,0.167602312922031,2.99107780326776
"Control",41,0.10403987862979,0.0986976693576195,38,0.304106321981114,3.29518412524887
"Control",43,0.106672437449966,0.10403987862979,41,0.210712316079756,3.50589644132863
"Control",46,0.107609756095579,0.106672437449966,43,0.321423290318318,3.82731973164695
"Control",48,0.12235379445084,0.107609756095579,46,0.229963550546419,4.05728328219337
"Control",53,0.115492308519306,0.12235379445084,48,0.594615257425366,4.65189853961873
"Control",58,0.134381232859937,0.115492308519306,53,0.624683853448107,5.27658239306684
"Control",65,0.162953986015436,0.134381232859937,58,1.0406732660638,6.31725565913064
"Control",68,0.171380294479904,0.162953986015436,65,0.50150142074301,6.81875707987365
"Control",71,0.164372277505389,0.171380294479904,68,0.503628857977939,7.32238593785159
"Control",73,0.133823563515693,0.164372277505389,71,0.298195841021082,7.62058177887267
"Control",76,0.206528976252686,0.133823563515693,73,0.51052880965257,8.13111058852524
"Control",78,0.193512798555558,0.206528976252686,76,0.400041774808244,8.53115236333349
"Control",81,0.0493063041417117,0.193512798555558,78,0.364228654045905,8.89538101737939
"Control",83,0.238608148186171,0.0493063041417117,81,0.287914452327883,9.18329546970728
"Control",85,0.242952414694127,0.238608148186171,83,0.481560562880298,9.66485603258757
"Control",86,0.150822099563334,0.242952414694127,85,0.196887257128731,9.8617432897163
"Control",88,0.220108897386865,0.150822099563334,86,0.3709309969502,10.2326742866665
"Control",91,0.237272407678183,0.220108897386865,88,0.686071957597572,10.9187462442641
"Control",93,0.0750209190063039,0.237272407678183,91,0.312293326684487,11.2310395709486
"Control",96,0.334139115801465,0.0750209190063039,93,0.613740052211653,11.8447796231602
"Control",98,0.354567095023416,0.334139115801465,96,0.688706210824881,12.5334858339851
"Control",103,0.395055087039087,0.354567095023416,98,1.87405545515626,14.4075412891414
"Control",105,0.212891977517569,0.395055087039087,103,0.607947064556656,15.015488353698
"Control",108,0.379963709620501,0.212891977517569,105,0.889283530707105,15.9047718844051
"Control",111,0.419384971316834,0.379963709620501,108,1.199023021406,17.1037949058111
"Control",113,0.388694711280673,0.419384971316834,111,0.808079682597507,17.9118745884086
"Control",116,0.33398031847977,0.388694711280673,113,1.08401254464066,18.9958871330493
"Control",118,0.230338495657239,0.33398031847977,116,0.564318814137009,19.5602059471863
"Control",121,0.396468645401215,0.230338495657239,118,0.940210711587681,20.500416658774
"Control",123,0.0085155375338681,0.396468645401215,121,0.404984182935083,20.9054008417091
"Rip",3,0.03820636376615,0.03820636376615,0,0.11461909129845,0.11461909129845
"Rip",8,0.0766820986298662,0.03820636376615,3,0.28722115599004,0.40184024728849
"Rip",11,0.0863107796758413,0.0766820986298662,8,0.244489317458561,0.646329564747052
"Rip",16,0.0768355692499409,0.0863107796758413,11,0.407865872314455,1.05419543706151
"Rip",28,0.0995096108127458,0.0768355692499409,16,1.05807108037612,2.11226651743763
"Rip",31,0.0950012377956334,0.0995096108127458,28,0.291766272912569,2.4040327903502
"Rip",36,0.0628516649571704,0.0950012377956334,31,0.39463225688201,2.79866504723221
"Rip",38,0.0980590756106026,0.0628516649571704,36,0.160910740567773,2.95957578779998
"Rip",41,0.10146748902751,0.0980590756106026,38,0.299289846957168,3.25886563475715
"Rip",43,0.10662740352107,0.10146748902751,41,0.20809489254858,3.46696052730573
"Rip",46,0.109353241565473,0.10662740352107,43,0.323970967629815,3.79093149493554
"Rip",48,0.122565340360298,0.109353241565473,46,0.231918581925771,4.02285007686131
"Rip",53,0.117280562645664,0.122565340360298,48,0.599614757514906,4.62246483437622
"Rip",58,0.13813081529795,0.117280562645664,53,0.638528444859035,5.26099327923525
"Rip",65,0.168660451128495,0.13813081529795,58,1.07376943249255,6.33476271172781
"Rip",68,0.181177676235344,0.168660451128495,65,0.524757191045758,6.85951990277356
"Rip",71,0.169327908871221,0.181177676235344,68,0.525758377659847,7.38527828043341
"Rip",73,0.14231011662267,0.169327908871221,71,0.311638025493891,7.6969163059273
"Rip",76,0.224961711751188,0.14231011662267,73,0.550907742560786,8.24782404848809
"Rip",78,0.210826828564499,0.224961711751188,76,0.435788540315686,8.68361258880377
"Rip",81,0.0486160386901568,0.210826828564499,78,0.389164300881984,9.07277688968576
"Rip",83,0.266171328285161,0.0486160386901568,81,0.314787366975318,9.38756425666108
"Rip",85,0.271059895774313,0.266171328285161,83,0.537231224059474,9.92479548072055
"Rip",86,0.186067607582492,0.271059895774313,85,0.228563751678403,10.153359232399
"Rip",88,0.233982383912685,0.186067607582492,86,0.420049991495177,10.5734092238941
"Rip",91,0.261577389403885,0.233982383912685,88,0.743339659974855,11.316748883869
"Rip",93,0.0735876327197926,0.261577389403885,91,0.335165022123678,11.6519139059927
"Rip",96,0.372669687019844,0.0735876327197926,93,0.669385979609454,12.3212998856021
"Rip",98,0.392108236311698,0.372669687019844,96,0.764777923331541,13.0860778089337
"Rip",103,0.431358137697566,0.392108236311698,98,2.05866593502316,15.1447437439568
"Rip",105,0.200496717301362,0.431358137697566,103,0.631854854998928,15.7765985989557
"Rip",108,0.384212740203913,0.200496717301362,105,0.877064186257913,16.6536627852137
"Rip",111,0.443837647198462,0.384212740203913,108,1.24207558110356,17.8957383663172
"Rip",113,0.408233504523249,0.443837647198462,111,0.852071151721711,18.7478095180389
"Rip",116,0.362269042972841,0.408233504523249,113,1.15575382124413,19.9035633392831
"Rip",118,0.302842293299881,0.362269042972841,116,0.665111336272721,20.5686746755558
"Rip",121,0.417493182800564,0.302842293299881,118,1.08050321415067,21.6491778897065
"Rip",123,0.00921096321989727,0.417493182800564,121,0.426704146020461,22.0758820357269
"Rip + Delve",3,0.0336275673513684,0.0336275673513684,0,0.100882702054105,0.100882702054105
"Rip + Delve",8,0.0790029462752687,0.0336275673513684,3,0.281576284066593,0.382458986120698
"Rip + Delve",11,0.0853145924527835,0.0790029462752687,8,0.246476308092078,0.628935294212776
"Rip + Delve",16,0.0753311348845297,0.0853145924527835,11,0.401614318343283,1.03054961255606
"Rip + Delve",28,0.0964301918056075,0.0753311348845297,16,1.03056796014082,2.06111757269688
"Rip + Delve",31,0.0919936977525174,0.0964301918056075,28,0.282635834337187,2.34375340703407
"Rip + Delve",36,0.0711999894208328,0.0919936977525174,31,0.407984217933376,2.75173762496745
