"zone_id","treat_desc","dap","ratio","ratio_lag","dap_lag","seg_area","cum_ratio"
"3","Control",86,0.116321782625857,0.177606987101691,85,0.146964384863774,8.39014758452004
"3","Control",88,0.208778809460383,0.116321782625857,86,0.325100592086239,8.71524817660628
"3","Control",91,0.194876935510408,0.208778809460383,88,0.605483617456186,9.32073179406247
"3","Control",93,0.0749278060855374,0.194876935510408,91,0.269804741595946,9.59053653565842
"3","Control",96,0.284710562654904,0.0749278060855374,93,0.539457553110662,10.1299940887691
"3","Control",98,0.32684708847886,0.284710562654904,96,0.611557651133764,10.7415517399028
"3","Control",103,0.369482371069136,0.32684708847886,98,1.74082364886999,12.4823753887728
"3","Control",105,0.126158108550405,0.369482371069136,103,0.495640479619541,12.9780158683924
"3","Control",108,0.37793837984403,0.126158108550405,105,0.756144732591652,13.734160600984
"3","Control",111,0.415538573075855,0.37793837984403,108,1.19021542937983,14.9243760303639
"3","Control",113,0.38781928968808,0.415538573075855,111,0.803357862763935,15.7277338931278
"3","Control",116,0.330214573277367,0.38781928968808,113,1.07705079444817,16.804784687576
"3","Control",118,0.239394754407898,0.330214573277367,116,0.569609327685265,17.3743940152612
"3","Control",121,0.399133405515126,0.239394754407898,118,0.957792239884536,18.3321862551458
"3","Control",123,0.0084262839148915,0.399133405515126,121,0.407559689430017,18.7397459445758
"3","Rip",3,0.0171636687546315,0.0171636687546315,0,0.0514910062638946,0.0514910062638946
"3","Rip",8,0.0770804674981476,0.0171636687546315,3,0.235610340631948,0.287101346895843
"3","Rip",11,0.0857301127020415,0.0770804674981476,8,0.244215870300284,0.531317217196126
"3","Rip",16,0.077096942763824,0.0857301127020415,11,0.407067638664664,0.93838485586079
"3","Rip",28,0.0971861195254635,0.077096942763824,16,1.04569837373573,1.98408322959652
"3","Rip",31,0.0936408655403496,0.0971861195254635,28,0.28624047759872,2.27032370719524
"3","Rip",36,0.065976120047755,0.0936408655403496,31,0.399042463970262,2.6693661711655
"3","Rip",38,0.0931518490051294,0.065976120047755,36,0.159127969052884,2.82849414021838
"3","Rip",41,0.0960838969845276,0.0931518490051294,38,0.283853618984486,3.11234775920287
"3","Rip",43,0.100114718950414,0.0960838969845276,41,0.196198615934942,3.30854637513781
"3","Rip",46,0.099515091966499,0.100114718950414,43,0.29944471637537,3.60799109151318
"3","Rip",48,0.115585620430383,0.099515091966499,46,0.215100712396882,3.82309180391006
"3","Rip",53,0.108607301948132,0.115585620430383,48,0.560482305946288,4.38357410985635
"3","Rip",58,0.125495040765056,0.108607301948132,53,0.585255856782972,4.96882996663932
"3","Rip",65,0.150611048104701,0.125495040765056,58,0.966371311044151,5.93520127768347
"3","Rip",68,0.157289498908953,0.150611048104701,65,0.461850820520481,6.39705209820395
"3","Rip",71,0.165317707828113,0.157289498908953,68,0.483910810105599,6.88096290830955
"3","Rip",73,0.15228842595568,0.165317707828113,71,0.317606133783793,7.19856904209334
"3","Rip",76,0.197968770060446,0.15228842595568,73,0.525385794024189,7.72395483611753
"3","Rip",78,0.197128393820354,0.197968770060446,76,0.3950971638808,8.11905199999833
"3","Rip",81,0.0484605157239871,0.197128393820354,78,0.368383364316511,8.48743536431484
"3","Rip",83,0.237571809198949,0.0484605157239871,81,0.286032324922936,8.77346768923778
"3","Rip",85,0.246188242520605,0.237571809198949,83,0.483760051719554,9.25722774095733
"3","Rip",86,0.169291963341174,0.246188242520605,85,0.20774010293089,9.46496784388822
"3","Rip",88,0.176417497071353,0.169291963341174,86,0.345709460412527,9.81067730430075
"3","Rip",91,0.24695705670815,0.176417497071353,88,0.635061830669254,10.44573913497
"3","Rip",93,0.0733869428468215,0.24695705670815,91,0.320343999554972,10.766083134525
"3","Rip",96,0.349219416256075,0.0733869428468215,93,0.633909538654344,11.3999926731793
"3","Rip",98,0.372112434405785,0.349219416256075,96,0.72133185066186,12.1213245238412
"3","Rip",103,0.41231532762577,0.372112434405785,98,1.96106940507889,14.0823939289201
"3","Rip",105,0.179050193591551,0.41231532762577,103,0.591365521217321,14.6737594501374
"3","Rip",108,0.341747281613288,0.179050193591551,105,0.781196212807259,15.4549556629447
"3","Rip",111,0.429629353346763,0.341747281613288,108,1.15706495244008,16.6120206153847
"3","Rip",113,0.395804086288849,0.429629353346763,111,0.825433439635611,17.4374540550203
"3","Rip",116,0.251271609942634,0.395804086288849,113,0.970613544347224,18.4080675993676
"3","Rip",118,0.234574633759338,0.251271609942634,116,0.485846243701972,18.8939138430695
"3","Rip",121,0.39844512436297,0.234574633759338,118,0.949529637183462,19.843443480253
"3","Rip",123,0.0106561653703064,0.39844512436297,121,0.409101289733277,20.2525447699863
"3","Rip + Delve",3,0.0287895684001588,0.0287895684001588,0,0.0863687052004765,0.0863687052004765
"3","Rip + Delve",8,0.0775132919267073,0.0287895684001588,3,0.265757150817165,0.352125856017642
"3","Rip + Delve",11,0.0836854203272674,0.0775132919267073,8,0.241798068380962,0.593923924398604
"3","Rip + Delve",16,0.074611013597351,0.0836854203272674,11,0.395741084811546,0.98966500921015
"3","Rip + Delve",28,0.0990294029904624,0.074611013597351,16,1.04184249952688,2.03150750873703
"3","Rip + Delve",31,0.091916789821649,0.0990294029904624,28,0.286419289218167,2.3179267979552
"3","Rip + Delve",36,0.0706328115725921,0.091916789821649,31,0.406374003485603,2.7243008014408
"3","Rip + Delve",38,0.0981488082621057,0.0706328115725921,36,0.168781619834698,2.8930824212755
"3","Rip + Delve",41,0.101957812400187,0.0981488082621057,38,0.30015993099344,3.19324235226894
"3","Rip + Delve",43,0.104413860682714,0.101957812400187,41,0.206371673082901,3.39961402535184
"3","Rip + Delve",46,0.108462651275982,0.104413860682714,43,0.319314767938044,3.71892879328988
"3","Rip + Delve",48,0.129208340735759,0.108462651275982,46,0.237670992011741,3.95659978530162
"3","Rip + Delve",53,0.12070651895414,0.129208340735759,48,0.624787149224746,4.58138693452637
"3","Rip + Delve",58,0.144462513216471,0.12070651895414,53,0.662922580426527,5.2443095149529
"3","Rip + Delve",65,0.186735397173186,0.144462513216471,58,1.1591926863638,6.4035022013167
"3","Rip + Delve",68,0.198258667300313,0.186735397173186,65,0.57749109671025,6.98099329802695
"3","Rip + Delve",71,0.174481828081406,0.198258667300313,68,0.559110743072578,7.54010404109953
"3","Rip + Delve",73,0.15333685708248,0.174481828081406,71,0.327818685163886,7.86792272626341
"3","Rip + Delve",76,0.237262590204255,0.15333685708248,73,0.585899170930103,8.45382189719352
