"dap","treat_desc","zone_id","ratio"
53,"Rip + Delve","2",0.151250359084871
58,"Rip + Delve","2",0.19419910137852
65,"Rip + Delve","2",0.265678166101376
68,"Rip + Delve","2",0.299284409731627
71,"Rip + Delve","2",0.198228847649362
73,"Rip + Delve","2",0.154947124835518
76,"Rip + Delve","2",0.365414406690333
78,"Rip + Delve","2",0.291809376743105
81,"Rip + Delve","2",0.0493066866571705
83,"Rip + Delve","2",0.405528117385175
85,"Rip + Delve","2",0.403054689367612
86,"Rip + Delve","2",0.228590521547529
88,"Rip + Delve","2",0.400358878903919
91,"Rip + Delve","2",0.334224089980125
93,"Rip + Delve","2",0.068396710894174
96,"Rip + Delve","2",0.454214375052187
98,"Rip + Delve","2",0.442794414030181
103,"Rip + Delve","2",0.472697440948751
105,"Rip + Delve","2",0.216541974287894
108,"Rip + Delve","2",0.396739057368702
111,"Rip + Delve","2",0.451764172977871
113,"Rip + Delve","2",0.410733800795343
116,"Rip + Delve","2",0.233016981018914
118,"Rip + Delve","2",0.134705944814616
121,"Rip + Delve","2",0.408238093058268
123,"Rip + Delve","2",0.0077230204284812
-14,"Rip + Spade","2",0.0634329871219747
-4,"Rip + Spade","2",0.0759129526422304
3,"Rip + Spade","2",-0.000777969782254385
8,"Rip + Spade","2",0.076351944138022
11,"Rip + Spade","2",0.0823785487343283
16,"Rip + Spade","2",0.0723248196437078
28,"Rip + Spade","2",0.101219006101875
31,"Rip + Spade","2",0.0932532814057434
36,"Rip + Spade","2",0.0703424918739235
38,"Rip + Spade","2",0.110595150905497
41,"Rip + Spade","2",0.113644148277886
43,"Rip + Spade","2",0.1232812893303
46,"Rip + Spade","2",0.13665692661615
48,"Rip + Spade","2",0.158410231856739
53,"Rip + Spade","2",0.162959346876425
58,"Rip + Spade","2",0.211423991357579
65,"Rip + Spade","2",0.286959759891033
68,"Rip + Spade","2",0.321836150306113
71,"Rip + Spade","2",0.208519451758441
73,"Rip + Spade","2",0.197033117799198
76,"Rip + Spade","2",0.385533885920749
78,"Rip + Spade","2",0.306520024643225
81,"Rip + Spade","2",0.0485293375437751
83,"Rip + Spade","2",0.416713903055472
85,"Rip + Spade","2",0.413320783306571
86,"Rip + Spade","2",0.278800894670627
88,"Rip + Spade","2",0.16761887774748
91,"Rip + Spade","2",0.341262668371201
93,"Rip + Spade","2",0.0900282566161717
96,"Rip + Spade","2",0.46240245507044
98,"Rip + Spade","2",0.463042147895869
103,"Rip + Spade","2",0.471048365621006
105,"Rip + Spade","2",0.135298655313604
108,"Rip + Spade","2",0.333602381979718
111,"Rip + Spade","2",0.445568868342568
113,"Rip + Spade","2",0.413637408438851
116,"Rip + Spade","2",0.26160927029217
118,"Rip + Spade","2",0.208249585155179
121,"Rip + Spade","2",0.409296325024437
123,"Rip + Spade","2",0.0101959027678651
-14,"Spade + Delve","2",0.0657622484841208
-4,"Spade + Delve","2",0.081347210575705
3,"Spade + Delve","2",0.00319751843006457
8,"Spade + Delve","2",0.0800682258778724
11,"Spade + Delve","2",0.0847421179431072
16,"Spade + Delve","2",0.0730118777440942
28,"Spade + Delve","2",0.101996177564497
31,"Spade + Delve","2",0.0908899177675662
36,"Spade + Delve","2",0.0718895949531293
38,"Spade + Delve","2",0.109761870857598
41,"Spade + Delve","2",0.113375153014625
43,"Spade + Delve","2",0.121342069644859
46,"Spade + Delve","2",0.13366782222537
48,"Spade + Delve","2",0.153555027384689
53,"Spade + Delve","2",0.155470067392225
58,"Spade + Delve","2",0.198458405508511
65,"Spade + Delve","2",0.265758938331535
68,"Spade + Delve","2",0.295857374218927
71,"Spade + Delve","2",0.210754242712173
73,"Spade + Delve","2",0.189048602529194
76,"Spade + Delve","2",0.362202300109725
