"dap","treat_desc","zone_id","ratio"
16,"TopDown","1",0.0781416215458695
23,"TopDown","1",0.0848399015713711
26,"TopDown","1",0.083574418997278
31,"TopDown","1",0.0897444492396043
43,"TopDown","1",0.109767064330529
61,"TopDown","1",0.164110150325055
63,"TopDown","1",0.186308442117
71,"TopDown","1",0.229474690282831
76,"TopDown","1",0.27370972189368
81,"TopDown","1",0.305976811355474
91,"TopDown","1",0.383980932649301
96,"TopDown","1",0.405807261442652
103,"TopDown","1",0.464189011466746
111,"TopDown","1",0.460372880770236
116,"TopDown","1",0.429008209705353
123,"TopDown","1",0.412741804122925
-19,"Bednar","2",0.00997291180159333
-14,"Bednar","2",0.0724717555285403
-9,"Bednar","2",0.0702650078544111
1,"Bednar","2",0.091617003647667
6,"Bednar","2",0.0764467292888598
16,"Bednar","2",0.073658214374022
23,"Bednar","2",0.0830098813907667
26,"Bednar","2",0.0764720282432708
31,"Bednar","2",0.0941279728078481
43,"Bednar","2",0.137989052091584
61,"Bednar","2",0.248750107757973
63,"Bednar","2",0.248795814812183
71,"Bednar","2",0.335654211089467
76,"Bednar","2",0.373350854398626
81,"Bednar","2",0.406722255954237
91,"Bednar","2",0.442161985870564
96,"Bednar","2",0.434087674726139
103,"Bednar","2",0.478924832109249
111,"Bednar","2",0.449153729008906
116,"Bednar","2",0.412694656487667
123,"Bednar","2",0.379259998599688
-19,"Control","2",0.0120777588420814
-14,"Control","2",0.0693049752286502
-9,"Control","2",0.0674829533589738
1,"Control","2",0.083939320061888
6,"Control","2",0.079699711820909
16,"Control","2",0.0742916973573821
23,"Control","2",0.084141679001706
26,"Control","2",0.0854753009974956
31,"Control","2",0.0926489878978048
43,"Control","2",0.126308853498527
61,"Control","2",0.208108035155705
63,"Control","2",0.208764336577484
71,"Control","2",0.263344371638128
76,"Control","2",0.287268434464931
81,"Control","2",0.325410569565637
91,"Control","2",0.362249234531607
96,"Control","2",0.364056114426681
103,"Control","2",0.408550104498863
111,"Control","2",0.410116339581353
116,"Control","2",0.385473254323006
123,"Control","2",0.363179756913866
-19,"Deep_Ripping","2",0.00823542938904009
-14,"Deep_Ripping","2",0.083532221449746
-9,"Deep_Ripping","2",0.0802640770872434
1,"Deep_Ripping","2",0.10229271468189
6,"Deep_Ripping","2",0.0928579399983088
16,"Deep_Ripping","2",0.0852619119816356
23,"Deep_Ripping","2",0.0844640976852841
26,"Deep_Ripping","2",0.0580965262320307
31,"Deep_Ripping","2",0.0890712592336867
43,"Deep_Ripping","2",0.115099564194679
61,"Deep_Ripping","2",0.173217582868205
63,"Deep_Ripping","2",0.20294827984439
71,"Deep_Ripping","2",0.23330429279142
76,"Deep_Ripping","2",0.267117216024134
81,"Deep_Ripping","2",0.304033933414353
91,"Deep_Ripping","2",0.366090740429031
96,"Deep_Ripping","2",0.383477291133669
103,"Deep_Ripping","2",0.443560512860616
111,"Deep_Ripping","2",0.452987808651394
116,"Deep_Ripping","2",0.428819497426351
123,"Deep_Ripping","2",0.415637258688609
-19,"Horsch","2",0.0104923209516776
-14,"Horsch","2",0.0834079374643889
-9,"Horsch","2",0.0806520668168863
1,"Horsch","2",0.098006807493441
6,"Horsch","2",0.0840958469180447
16,"Horsch","2",0.0789299918846651
23,"Horsch","2",0.0848211611084866
26,"Horsch","2",0.0706380482085727
31,"Horsch","2",0.091351276432926
43,"Horsch","2",0.12467076685844
61,"Horsch","2",0.202923532462481
63,"Horsch","2",0.226073502365387
71,"Horsch","2",0.279970619263071
76,"Horsch","2",0.319178814463543
81,"Horsch","2",0.346126097847115
91,"Horsch","2",0.403726812113415
96,"Horsch","2",0.409771899833824
103,"Horsch","2",0.459510453722694
111,"Horsch","2",0.446714979229551
116,"Horsch","2",0.414395669644529
123,"Horsch","2",0.390551535017563
-19,"Inlcusion_Ripping","2",0.0087908196819626
-14,"Inlcusion_Ripping","2",0.0845396508773168
-9,"Inlcusion_Ripping","2",0.0837005712091923
1,"Inlcusion_Ripping","2",0.107583197206259
6,"Inlcusion_Ripping","2",0.0880905717611313
16,"Inlcusion_Ripping","2",0.0782893309990565
23,"Inlcusion_Ripping","2",0.0867526007195314
26,"Inlcusion_Ripping","2",0.0570288167024652
31,"Inlcusion_Ripping","2",0.0906999265154203
43,"Inlcusion_Ripping","2",0.116776835670074
61,"Inlcusion_Ripping","2",0.16424307351311
63,"Inlcusion_Ripping","2",0.195953107873599
71,"Inlcusion_Ripping","2",0.217342367519935
76,"Inlcusion_Ripping","2",0.248162202785412
81,"Inlcusion_Ripping","2",0.271208877364794
91,"Inlcusion_Ripping","2",0.350836418072383
96,"Inlcusion_Ripping","2",0.373226763308048
103,"Inlcusion_Ripping","2",0.436126057306925
111,"Inlcusion_Ripping","2",0.45239338974158
116,"Inlcusion_Ripping","2",0.43011562426885
123,"Inlcusion_Ripping","2",0.416724279522896
-19,"Plozza_Plough","2",0.0148432279626528
-14,"Plozza_Plough","2",0.0803704098970802
-9,"Plozza_Plough","2",0.0749876397075476
1,"Plozza_Plough","2",0.10465739943363
6,"Plozza_Plough","2",0.0810793100131883
16,"Plozza_Plough","2",0.0747028782411858
23,"Plozza_Plough","2",0.0849824757487686
26,"Plozza_Plough","2",0.0910848644044664
31,"Plozza_Plough","2",0.0914340019226074
43,"Plozza_Plough","2",0.12315613500498
61,"Plozza_Plough","2",0.22621238010901
63,"Plozza_Plough","2",0.238186506761445
71,"Plozza_Plough","2",0.320094663235876
76,"Plozza_Plough","2",0.362179643026105
81,"Plozza_Plough","2",0.344242215156555
91,"Plozza_Plough","2",0.443448604257018
96,"Plozza_Plough","2",0.440290505135501
103,"Plozza_Plough","2",0.487365436774713
111,"Plozza_Plough","2",0.468761434157689
