"dap","treat_desc","zone_id","ratio"
119,"Deep Rip","2",0.501467234732812
124,"Deep Rip","2",0.541699006543522
129,"Deep Rip","2",0.373198475579769
-16,"Kuhn Performer","2",0.0708859705870661
-11,"Kuhn Performer","2",0.0753411217980708
-9,"Kuhn Performer","2",0.0783030890161172
-6,"Kuhn Performer","2",0.0707664913885916
4,"Kuhn Performer","2",0.043253652654433
44,"Kuhn Performer","2",0.289305312636619
54,"Kuhn Performer","2",0.368063186838602
64,"Kuhn Performer","2",0.439119777952631
69,"Kuhn Performer","2",0.475691870475809
71,"Kuhn Performer","2",0.493607283569872
91,"Kuhn Performer","2",0.584998249386748
94,"Kuhn Performer","2",0.183203672951398
99,"Kuhn Performer","2",0.172606581744427
104,"Kuhn Performer","2",0.372546727536246
109,"Kuhn Performer","2",0.326683775948671
111,"Kuhn Performer","2",0.424808446473132
114,"Kuhn Performer","2",0.510428255113463
119,"Kuhn Performer","2",0.506982773542404
124,"Kuhn Performer","2",0.560933508289357
129,"Kuhn Performer","2",0.387829398115476
-16,"Passive Inclusion","2",0.0699810264578887
-11,"Passive Inclusion","2",0.0747526028752327
-9,"Passive Inclusion","2",0.0759628845112664
-6,"Passive Inclusion","2",0.0695911529234477
4,"Passive Inclusion","2",0.0419404272947993
44,"Passive Inclusion","2",0.276182237437793
54,"Passive Inclusion","2",0.362008672782353
64,"Passive Inclusion","2",0.437817520754678
69,"Passive Inclusion","2",0.476527193103518
71,"Passive Inclusion","2",0.495544213908059
91,"Passive Inclusion","2",0.58780325787408
94,"Passive Inclusion","2",0.179138573408127
99,"Passive Inclusion","2",0.166143659864153
104,"Passive Inclusion","2",0.380145515203476
109,"Passive Inclusion","2",0.276213802908148
111,"Passive Inclusion","2",0.401541775124414
114,"Passive Inclusion","2",0.51256518295833
119,"Passive Inclusion","2",0.509971359627587
124,"Passive Inclusion","2",0.564895940167563
129,"Passive Inclusion","2",0.393198233331953
-16,"Active Inclusion","3",0.0779692284348938
-11,"Active Inclusion","3",0.0838788509782818
-9,"Active Inclusion","3",0.0851626468615399
-6,"Active Inclusion","3",0.077983767622047
4,"Active Inclusion","3",0.0468665303455459
44,"Active Inclusion","3",0.359869863424036
54,"Active Inclusion","3",0.43431101904975
64,"Active Inclusion","3",0.500511221587658
69,"Active Inclusion","3",0.527030710544851
71,"Active Inclusion","3",0.538695577118132
91,"Active Inclusion","3",0.594565060403612
94,"Active Inclusion","3",0.148300637387567
99,"Active Inclusion","3",0.217495140102175
104,"Active Inclusion","3",0.315556259618865
109,"Active Inclusion","3",0.364399619814422
111,"Active Inclusion","3",0.495752501818869
114,"Active Inclusion","3",0.471561243136724
119,"Active Inclusion","3",0.49798347055912
124,"Active Inclusion","3",0.557867017057207
129,"Active Inclusion","3",0.392440340585179
-16,"Control","3",0.0720955625664992
-11,"Control","3",0.083258324592817
-9,"Control","3",0.0791598406971478
-6,"Control","3",0.0710479349020075
4,"Control","3",0.0434278703493173
44,"Control","3",0.367431510667332
54,"Control","3",0.446792958701243
64,"Control","3",0.520217882805183
69,"Control","3",0.54632559369822
71,"Control","3",0.554517975596131
91,"Control","3",0.600616739421594
94,"Control","3",0.189496105078791
99,"Control","3",0.190195497919302
104,"Control","3",0.349377501694883
109,"Control","3",0.415376370803255
111,"Control","3",0.460048550953631
114,"Control","3",0.523167887183486
119,"Control","3",0.490388411478918
124,"Control","3",0.553753355487448
129,"Control","3",0.396000686239024
-16,"Deep Rip","3",0.07621504280759
-11,"Deep Rip","3",0.0846147890063538
-9,"Deep Rip","3",0.0830750760847125
-6,"Deep Rip","3",0.0750021939219414
4,"Deep Rip","3",0.0445141352970025
44,"Deep Rip","3",0.383275065613889
54,"Deep Rip","3",0.456099922287053
64,"Deep Rip","3",0.521816212898013
69,"Deep Rip","3",0.546532117429821
71,"Deep Rip","3",0.556472227491182
91,"Deep Rip","3",0.600261101092415
94,"Deep Rip","3",0.153730604326588
99,"Deep Rip","3",0.216068281867038
104,"Deep Rip","3",0.301341402633437
109,"Deep Rip","3",0.374087395510454
111,"Deep Rip","3",0.489696318733281
114,"Deep Rip","3",0.466906934976578
119,"Deep Rip","3",0.491589231052618
124,"Deep Rip","3",0.547759099253293
129,"Deep Rip","3",0.377181684833834
-16,"Kuhn Performer","3",0.0770575208450431
-11,"Kuhn Performer","3",0.0828765064700326
-9,"Kuhn Performer","3",0.0849549971632103
-6,"Kuhn Performer","3",0.0763135418963077
4,"Kuhn Performer","3",0.0442538893044885
44,"Kuhn Performer","3",0.351107521288431
54,"Kuhn Performer","3",0.428883684660072
64,"Kuhn Performer","3",0.499536731794699
69,"Kuhn Performer","3",0.529265111951686
71,"Kuhn Performer","3",0.54038539706771
91,"Kuhn Performer","3",0.601988451694375
94,"Kuhn Performer","3",0.18153303283364
99,"Kuhn Performer","3",0.186868273944997
104,"Kuhn Performer","3",0.34772902682646
109,"Kuhn Performer","3",0.37610433595394
111,"Kuhn Performer","3",0.426420422187492
114,"Kuhn Performer","3",0.51241941149555
119,"Kuhn Performer","3",0.494106998194509
124,"Kuhn Performer","3",0.54403365370053
129,"Kuhn Performer","3",0.376793627418689
-16,"Passive Inclusion","3",0.0743408114198715
-11,"Passive Inclusion","3",0.0802801579477325
-9,"Passive Inclusion","3",0.080555010226465
-6,"Passive Inclusion","3",0.0736264769108065
4,"Passive Inclusion","3",0.0429984558253519
44,"Passive Inclusion","3",0.350435413660542
54,"Passive Inclusion","3",0.432230313939433
64,"Passive Inclusion","3",0.506302527842983
69,"Passive Inclusion","3",0.533812073930617
71,"Passive Inclusion","3",0.543759732477127
91,"Passive Inclusion","3",0.598300974215231
94,"Passive Inclusion","3",0.176867485046387
99,"Passive Inclusion","3",0.197338167938494
104,"Passive Inclusion","3",0.361714844261446
109,"Passive Inclusion","3",0.369098793354727
111,"Passive Inclusion","3",0.40789528815977
114,"Passive Inclusion","3",0.493750231400613
119,"Passive Inclusion","3",0.483956221130586
124,"Passive Inclusion","3",0.524972402280377
129,"Passive Inclusion","3",0.359086858168725
-16,"Active Inclusion","4",0.0716591678079097
-11,"Active Inclusion","4",0.0771644490380441
-9,"Active Inclusion","4",0.0783608818967496
-6,"Active Inclusion","4",0.0711116225969407
4,"Active Inclusion","4",0.043585053855373
44,"Active Inclusion","4",0.359490155693023
54,"Active Inclusion","4",0.44645928807797
64,"Active Inclusion","4",0.522096695438508
69,"Active Inclusion","4",0.55008450727309
71,"Active Inclusion","4",0.559895823078771
91,"Active Inclusion","4",0.612277634682194
94,"Active Inclusion","4",0.189703951319379
99,"Active Inclusion","4",0.183825980391233
104,"Active Inclusion","4",0.335618106828582
109,"Active Inclusion","4",0.41558195362168
111,"Active Inclusion","4",0.493456473754298
114,"Active Inclusion","4",0.504925489425659
119,"Active Inclusion","4",0.50386496032438
124,"Active Inclusion","4",0.551228540558969
129,"Active Inclusion","4",0.373765503206561
-16,"Control","4",0.0695063629886135
-11,"Control","4",0.0796950262505561
-9,"Control","4",0.0769265393726528
-6,"Control","4",0.070360878482461
4,"Control","4",0.0434796979650855
44,"Control","4",0.392271905764937
54,"Control","4",0.470054518431425
64,"Control","4",0.538216808624566
69,"Control","4",0.561082032509148
71,"Control","4",0.567634217813611
91,"Control","4",0.605288976803422
94,"Control","4",0.161702627735212
99,"Control","4",0.200503043830395
104,"Control","4",0.309916280955076
109,"Control","4",0.361682172678411
111,"Control","4",0.460009517893195
114,"Control","4",0.452925272285938
119,"Control","4",0.492856119200587
124,"Control","4",0.544172701612115
129,"Control","4",0.368175172619522
-16,"Deep Rip","4",0.0733712829351425
-11,"Deep Rip","4",0.0808102905154228
-9,"Deep Rip","4",0.0802486739754677
-6,"Deep Rip","4",0.0729939518272877
4,"Deep Rip","4",0.0442581971287727
44,"Deep Rip","4",0.375879003286362
54,"Deep Rip","4",0.455087089538574
64,"Deep Rip","4",0.525631836414337
69,"Deep Rip","4",0.551342465639114
71,"Deep Rip","4",0.558301392316818
91,"Deep Rip","4",0.605410844802856
94,"Deep Rip","4",0.184418685138226
99,"Deep Rip","4",0.18269679826498
104,"Deep Rip","4",0.345164859652519
109,"Deep Rip","4",0.401845842242241
111,"Deep Rip","4",0.435828711509705
114,"Deep Rip","4",0.492808236122131
119,"Deep Rip","4",0.487160334348679
124,"Deep Rip","4",0.528486004829407
129,"Deep Rip","4",0.354931023359299
-16,"Kuhn Performer","4",0.0729771851428918
-11,"Kuhn Performer","4",0.0799069441854954
-9,"Kuhn Performer","4",0.080806230115039
-6,"Kuhn Performer","4",0.0731796259326594
4,"Kuhn Performer","4",0.0443750033421176
44,"Kuhn Performer","4",0.408214000399624
54,"Kuhn Performer","4",0.470547047683171
64,"Kuhn Performer","4",0.528996317727225
69,"Kuhn Performer","4",0.550566147267818
71,"Kuhn Performer","4",0.557818194798061
91,"Kuhn Performer","4",0.599548777937889
94,"Kuhn Performer","4",0.152246896550059
99,"Kuhn Performer","4",0.215891199878284
104,"Kuhn Performer","4",0.305195691968713
109,"Kuhn Performer","4",0.353296405928475
111,"Kuhn Performer","4",0.485266546692167
114,"Kuhn Performer","4",0.446022419205734
119,"Kuhn Performer","4",0.491588333249092
124,"Kuhn Performer","4",0.536690929532051
129,"Kuhn Performer","4",0.362661290381636
-16,"Passive Inclusion","4",0.0735065236872768
-11,"Passive Inclusion","4",0.0790889650027944
-9,"Passive Inclusion","4",0.0799174304611935
-6,"Passive Inclusion","4",0.0719377123606131
4,"Passive Inclusion","4",0.043975879339883
44,"Passive Inclusion","4",0.379473909458018
54,"Passive Inclusion","4",0.456080648654736
64,"Passive Inclusion","4",0.52436914595758
69,"Passive Inclusion","4",0.550148940789774
71,"Passive Inclusion","4",0.559847931684174
91,"Passive Inclusion","4",0.604078030364114
94,"Passive Inclusion","4",0.159582642016944
99,"Passive Inclusion","4",0.213299770255267
104,"Passive Inclusion","4",0.317220150961639
109,"Passive Inclusion","4",0.348368829821948
111,"Passive Inclusion","4",0.470934168522402
114,"Passive Inclusion","4",0.458314881561706
119,"Passive Inclusion","4",0.498463049623537
124,"Passive Inclusion","4",0.542365435487735
129,"Passive Inclusion","4",0.366829553005858
