"treat_desc","dap","ratio","ratio_lag","dap_lag","seg_area","cum_ratio"
"Rip (+Lime)",31,0.0890926457941532,0.0924960991173672,26,0.453971862278801,2.34959043607014
"Rip (+Lime)",41,0.0905955606140196,0.0890926457941532,31,0.898441032040864,3.248031468111
"Rip (+Lime)",51,0.139186693665882,0.0905955606140196,41,1.14891127139951,4.39694273951051
"Rip (+Lime)",56,0.147668594649682,0.139186693665882,51,0.717138220788911,5.11408096029942
"Rip (+Lime)",61,0.165451487510776,0.147668594649682,56,0.782800205401145,5.89688116570057
"Rip (+Lime)",63,0.140911265353983,0.165451487510776,61,0.306362752864758,6.20324391856532
"Rip (+Lime)",66,0.184590770723298,0.140911265353983,63,0.488253054115921,6.69149697268125
"Rip (+Lime)",71,0.187799289481093,0.184590770723298,66,0.930975150510979,7.62247212319223
"Rip (+Lime)",76,0.230183345125988,0.187799289481093,71,1.0449565865177,8.66742870970993
"Rip (+Lime)",81,0.265300160320476,0.230183345125988,76,1.23870876361616,9.90613747332609
"Rip (+Lime)",83,0.26871074916174,0.265300160320476,81,0.534010909482216,10.4401483828083
"Rip (+Lime)",91,0.304359152540565,0.26871074916174,83,2.29227960680922,12.7324279896175
"Rip (+Lime)",96,0.34046618072316,0.304359152540565,91,1.61206333315931,14.3444913227768
"Rip (+Lime)",101,0.308727013909568,0.34046618072316,96,1.62298298658182,15.9674743093587
"Rip (+Lime)",111,0.425216031260788,0.308727013909568,101,3.66971522585178,19.6371895352104
"Rip (+Lime)",121,0.452932643269499,0.425216031260788,111,4.39074337265144,24.0279329078619
"Rip (+Lime)",126,0.199862392153591,0.452932643269499,121,1.63198758855773,25.6599204964196
"Rip (+Lime)",136,0.508507020864636,0.199862392153591,126,3.54184706509113,29.2017675615107
"Rip (+Lime)",141,0.406134657678194,0.508507020864636,136,2.28660419635708,31.4883717578678
"Rip (+Lime)",143,0.157549238794794,0.406134657678194,141,0.563683896472988,32.0520556543408
"Rip (+Lime)",146,0.398821705020964,0.157549238794794,143,0.834556415723637,32.8866120700644
"Rip (+Lime)",151,0.486310801655054,0.398821705020964,146,2.21283126669005,35.0994433367545
"Rip (+Lime)",156,0.469937147665769,0.486310801655054,151,2.39061987330206,37.4900632100565
"Rip + Mix (+Lime) + FUTURE",3,0.0571074019186199,0.0571074019186199,0,0.17132220575586,0.17132220575586
"Rip + Mix (+Lime) + FUTURE",6,0.0749250355331848,0.0571074019186199,3,0.198048656177707,0.369370861933567
"Rip + Mix (+Lime) + FUTURE",11,0.0739187448751181,0.0749250355331848,6,0.372109451020757,0.741480312954324
"Rip + Mix (+Lime) + FUTURE",16,0.0604857879447081,0.0739187448751181,11,0.336011332049566,1.07749164500389
"Rip + Mix (+Lime) + FUTURE",21,0.0805769744329154,0.0604857879447081,16,0.352656905944059,1.43014855094795
"Rip + Mix (+Lime) + FUTURE",23,0.0947428117583816,0.0805769744329154,21,0.175319786191297,1.60546833713925
"Rip + Mix (+Lime) + FUTURE",26,0.0933738300111145,0.0947428117583816,23,0.282174962654244,1.88764329979349
"Rip + Mix (+Lime) + FUTURE",31,0.0835503900578866,0.0933738300111145,26,0.442310550172503,2.32995384996599
"Rip + Mix (+Lime) + FUTURE",41,0.0797207498146842,0.0835503900578866,31,0.816355699362854,3.14630954932885
"Rip + Mix (+Lime) + FUTURE",51,0.131541924597695,0.0797207498146842,41,1.0563133720619,4.20262292139074
"Rip + Mix (+Lime) + FUTURE",56,0.140288159359867,0.131541924597695,51,0.679575209893907,4.88219813128465
"Rip + Mix (+Lime) + FUTURE",61,0.158073968083287,0.140288159359867,56,0.745905318607887,5.62810344989254
"Rip + Mix (+Lime) + FUTURE",63,0.152630138987054,0.158073968083287,61,0.310704107070342,5.93880755696288
"Rip + Mix (+Lime) + FUTURE",66,0.178003869050493,0.152630138987054,63,0.495951012056321,6.4347585690192
"Rip + Mix (+Lime) + FUTURE",71,0.184426720331733,0.178003869050493,66,0.906076473455566,7.34083504247477
"Rip + Mix (+Lime) + FUTURE",76,0.230628057041516,0.184426720331733,71,1.03763694343312,8.37847198590789
"Rip + Mix (+Lime) + FUTURE",81,0.268711079874386,0.230628057041516,76,1.24834784228976,9.62681982819765
"Rip + Mix (+Lime) + FUTURE",83,0.272671201033518,0.268711079874386,81,0.541382280907904,10.1682021091056
"Rip + Mix (+Lime) + FUTURE",91,0.312445586717998,0.272671201033518,83,2.34046715100606,12.5086692601116
"Rip + Mix (+Lime) + FUTURE",96,0.354627692420036,0.312445586717998,91,1.66768319784508,14.1763524579567
"Rip + Mix (+Lime) + FUTURE",101,0.329646679308886,0.354627692420036,96,1.7106859293223,15.887038387279
"Rip + Mix (+Lime) + FUTURE",111,0.459813213410477,0.329646679308886,101,3.94729946359682,19.8343378508758
"Rip + Mix (+Lime) + FUTURE",121,0.438813605935623,0.459813213410477,111,4.4931340967305,24.3274719476063
"Rip + Mix (+Lime) + FUTURE",126,0.225420789700001,0.438813605935623,121,1.66058598908906,25.9880579366954
"Rip + Mix (+Lime) + FUTURE",136,0.546016686347624,0.225420789700001,126,3.85718738023813,29.8452453169335
"Rip + Mix (+Lime) + FUTURE",141,0.347259907921155,0.546016686347624,136,2.23319148567195,32.0784368026055
"Rip + Mix (+Lime) + FUTURE",143,0.173255118199935,0.347259907921155,141,0.52051502612109,32.5989518287265
"Rip + Mix (+Lime) + FUTURE",146,0.39077668186898,0.173255118199935,143,0.846047700103372,33.4449995288299
"Rip + Mix (+Lime) + FUTURE",151,0.517750513398399,0.39077668186898,146,2.27131798816845,35.7163175169984
"Rip + Mix (+Lime) + FUTURE",156,0.501092811798056,0.517750513398399,151,2.54710831299114,38.2634258299895
"Rip + Mix + FUTURE",3,0.057070404139813,0.057070404139813,0,0.171211212419439,0.171211212419439
"Rip + Mix + FUTURE",6,0.0745493479247671,0.057070404139813,3,0.19742962809687,0.368640840516309
"Rip + Mix + FUTURE",11,0.0739143421524204,0.0745493479247671,6,0.371159225192969,0.739800065709278
"Rip + Mix + FUTURE",16,0.0621996512147859,0.0739143421524204,11,0.340284983418016,1.08008504912729
"Rip + Mix + FUTURE",21,0.080536432552617,0.0621996512147859,16,0.356840209418507,1.4369252585458
"Rip + Mix + FUTURE",23,0.0957914500962943,0.080536432552617,21,0.176327882648911,1.61325314119471
"Rip + Mix + FUTURE",26,0.093224628304597,0.0957914500962943,23,0.283524117601337,1.89677725879605
"Rip + Mix + FUTURE",31,0.0822807555145118,0.093224628304597,26,0.438763459547772,2.33554071834382
"Rip + Mix + FUTURE",41,0.0799871195282321,0.0822807555145118,31,0.81133937521372,3.14688009355754
"Rip + Mix + FUTURE",51,0.131502951565199,0.0799871195282321,41,1.05745035546715,4.2043304490247
"Rip + Mix + FUTURE",56,0.1412279156968,0.131502951565199,51,0.681827168154996,4.88615761717969
"Rip + Mix + FUTURE",61,0.158861177181825,0.1412279156968,56,0.750222732196562,5.63638034937625
"Rip + Mix + FUTURE",63,0.151734089700039,0.158861177181825,61,0.310595266881865,5.94697561625812
"Rip + Mix + FUTURE",66,0.178835177561268,0.151734089700039,63,0.495853900891962,6.44282951715008
"Rip + Mix + FUTURE",71,0.186156906629913,0.178835177561268,66,0.912480210477952,7.35530972762803
"Rip + Mix + FUTURE",76,0.232681410340592,0.186156906629913,71,1.04709579242626,8.40240552005429
"Rip + Mix + FUTURE",81,0.273028459050693,0.232681410340592,76,1.26427467347821,9.66668019353251
"Rip + Mix + FUTURE",83,0.275642483960837,0.273028459050693,81,0.54867094301153,10.215351136544
"Rip + Mix + FUTURE",91,0.317267335229553,0.275642483960837,83,2.37163927676156,12.5869904133056
"Rip + Mix + FUTURE",96,0.359519476350397,0.317267335229553,91,1.69196702894988,14.2789574422555
"Rip + Mix + FUTURE",101,0.337030540546402,0.359519476350397,96,1.741375042242,16.0203324844975
"Rip + Mix + FUTURE",111,0.469036613509525,0.337030540546402,101,4.03033577027963,20.0506682547771
"Rip + Mix + FUTURE",121,0.451913936180063,0.469036613509525,111,4.60475274844794,24.655421003225
"Rip + Mix + FUTURE",126,0.231624621571973,0.451913936180063,121,1.70884639438009,26.3642673976051
"Rip + Mix + FUTURE",136,0.552068145736121,0.231624621571973,126,3.91846383654047,30.2827312341456
"Rip + Mix + FUTURE",141,0.348472688207403,0.552068145736121,136,2.25135208485881,32.5340833190044
"Rip + Mix + FUTURE",143,0.169127488019876,0.348472688207403,141,0.517600176227279,33.0516834952317
"Rip + Mix + FUTURE",146,0.397231810586527,0.169127488019876,143,0.849538947909605,33.9012224431413
"Rip + Mix + FUTURE",151,0.519696611445397,0.397231810586527,146,2.29232105507981,36.1935434982211
"Rip + Mix + FUTURE",156,0.501947149797343,0.519696611445397,151,2.55410940310685,38.747652901328
"Rip+Mix",3,0.0580428000617151,0.0580428000617151,0,0.174128400185145,0.174128400185145
"Rip+Mix",6,0.0739315631178518,0.0580428000617151,3,0.19796154476935,0.372089944954496
"Rip+Mix",11,0.0740546212764457,0.0739315631178518,6,0.369965460985744,0.74205540594024
"Rip+Mix",16,0.0637786489085768,0.0740546212764457,11,0.344583175462556,1.0866385814028
"Rip+Mix",21,0.079933422865967,0.0637786489085768,16,0.359280179436359,1.44591876083916
"Rip+Mix",23,0.0960665945895016,0.079933422865967,21,0.176000017455469,1.62191877829462
"Rip+Mix",26,0.0936765912299355,0.0960665945895016,23,0.284614778729156,1.90653355702378
"Rip+Mix",31,0.0812935897692417,0.0936765912299355,26,0.437425452497943,2.34395900952172
"Rip+Mix",41,0.0812278726681446,0.0812935897692417,31,0.812607312186931,3.15656632170865
"Rip+Mix",51,0.126123077205072,0.0812278726681446,41,1.03675474936608,4.19332107107474
"Rip+Mix",56,0.13668474702475,0.126123077205072,51,0.657019560574554,4.85034063164929
"Rip+Mix",61,0.152388487554466,0.13668474702475,56,0.722683086448039,5.57302371809733
"Rip+Mix",63,0.147405842334653,0.152388487554466,61,0.299794329889119,5.87281804798645
"Rip+Mix",66,0.172698342381045,0.147405842334653,63,0.480156277073547,6.35297432505999
"Rip+Mix",71,0.181786615572249,0.172698342381045,66,0.886212394883235,7.23918671994323
"Rip+Mix",76,0.22934984623765,0.181786615572249,71,1.02784115452475,8.26702787446798
"Rip+Mix",81,0.2705341502248,0.22934984623765,76,1.24970999115612,9.5167378656241
"Rip+Mix",83,0.27587167082044,0.2705341502248,81,0.54640582104524,10.0631436866693
"Rip+Mix",91,0.31891867974773,0.27587167082044,83,2.37916140227268,12.442305088942
"Rip+Mix",96,0.364100888790563,0.31891867974773,91,1.70754892134573,14.1498540102878
"Rip+Mix",101,0.339800219098106,0.364100888790563,96,1.75975276972167,15.9096067800094
